link_id,도로등급,링크 길이,도로명,시도명,시군구명,읍면동,평일주말,혼잡빈도강도
68570690001,107,0.214,용원로,강원도,고성군,토성면,weekday,13 
68571460201,101,0.338,동해고속도로(삼척속초),강원도,속초시,노학동,weekday,13 
68560308801,107,0.065,설악산로,강원도,속초시,대포동,weekday,13 
68571461801,101,0.534,동해고속도로(삼척속초),강원도,속초시,노학동,weekday,13 
68571461601,101,0.535,동해고속도로(삼척속초),강원도,속초시,노학동,weekday,13 
68570672301,107,0.043,관광로,강원도,속초시,노학동,weekday,13 
68571481701,107,0.066,수복로,강원도,속초시,노학동,weekday,13 
69410068001,107,0.029,간성로,강원도,고성군,간성읍,weekday,13 
68560092702,107,0.012,장재터마을길,강원도,속초시,대포동,weekday,13 
69410158602,107,0.201,공설묘원길,강원도,고성군,죽왕면,weekday,13 
68580288002,107,0.048,,강원도,고성군,죽왕면,weekday,13 
68580084201,107,0.387,삼포해변길,강원도,고성군,죽왕면,weekday,13 
68570728801,107,0.036,잼버리동로,강원도,고성군,토성면,weekday,13 
69410197202,107,0.018,송지호로,강원도,고성군,죽왕면,weekday,13 
69420234402,107,0.062,금강산로,강원도,고성군,현내면,weekday,13 
68580057802,107,0.645,자작도선사길,강원도,고성군,죽왕면,weekday,13 
68571421801,107,0.538,고성대로,강원도,고성군,토성면,weekday,13 
68571458001,101,0.146,동해고속도로(삼척속초),강원도,속초시,조양동,weekday,13 
68560116301,107,0.021,청봉로,강원도,속초시,대포동,weekday,13 
69420069702,107,0.171,해오름해변길,강원도,고성군,거진읍,weekday,13 
69410274802,107,0.038,,강원도,고성군,간성읍,weekday,13 
68580528402,107,0.029,고성대로,강원도,고성군,토성면,weekday,13 
69510009801,107,0.029,동해대로,강원도,고성군,죽왕면,weekday,13 
68571419802,107,0.018,고성대로,강원도,고성군,토성면,weekday,13 
68571457001,101,0.191,동해고속도로(삼척속초),강원도,속초시,대포동,weekday,13 
68570079901,107,0.072,번영로,강원도,속초시,영랑동,weekday,13 
68480039402,107,0.341,구성길,강원도,고성군,죽왕면,weekday,13 
68470013502,107,2.501,미시령옛길,강원도,고성군,토성면,weekday,13 
69430026801,107,0.024,통일전망대로,강원도,고성군,현내면,weekday,13 
69420007401,107,0.031,금강산로,강원도,고성군,현내면,weekday,13 
68571110401,107,0.63,,강원도,고성군,토성면,weekday,13 
68580154802,107,0.211,심층수길,강원도,고성군,죽왕면,weekday,13 
69410062502,107,0.069,건봉사로,강원도,고성군,간성읍,weekday,13 
68570325201,107,0.069,중앙로,강원도,속초시,영랑동,weekday,13 
68570864901,107,0.242,설악금강대교로,강원도,속초시,청호동,weekday,13 
69410388602,107,0.17,간성북로,강원도,고성군,간성읍,weekday,13 
68570665001,107,0.009,중앙로,강원도,속초시,영랑동,weekday,13 
69420223002,107,0.182,백두대간로,강원도,고성군,거진읍,weekday,13 
68560464401,101,0.498,동해고속도로(삼척속초),강원도,속초시,대포동,weekday,13 
68470053001,107,0.017,미시령옛길,강원도,고성군,토성면,weekday,13 
68580168101,107,0.052,순포로,강원도,고성군,죽왕면,weekday,13 
68580523601,107,0.017,고성대로,강원도,고성군,토성면,weekday,13 
68571342401,107,0.087,,강원도,속초시,대포동,weekday,13 
68571269601,107,0.221,아바이마을길,강원도,속초시,청호동,weekday,13 
68580059501,107,0.109,백도해변길,강원도,고성군,죽왕면,weekday,13 
68570290501,107,0.039,청대로,강원도,속초시,노학동,weekday,13 
68570363901,107,0.144,번영로,강원도,속초시,금호동,weekday,13 
69410105801,107,0.577,간성북로,강원도,고성군,간성읍,weekday,13 
69420166602,107,0.012,해오름해변길,강원도,고성군,거진읍,weekday,12 
68570459601,107,0.16,청초호반로,강원도,속초시,조양동,weekday,12 
68570395601,107,0.094,풍곡1길,강원도,고성군,토성면,weekday,12 
68571040002,107,0.114,설악금강대교로,강원도,속초시,동명동,weekday,12 
68570646801,107,0.204,청초호반로,강원도,속초시,조양동,weekday,12 
68580223801,107,0.39,화원길,강원도,고성군,토성면,weekday,12 
68571458401,101,0.31,동해고속도로(삼척속초),강원도,속초시,노학동,weekday,12 
68570329202,107,0.109,중앙로,강원도,속초시,영랑동,weekday,12 
68570761402,107,0.094,청대로,강원도,속초시,조양동,weekday,12 
68570564901,107,0.121,수복로,강원도,속초시,동명동,weekday,12 
68571144602,107,0.033,미시령로2983번길,강원도,속초시,영랑동,weekday,12 
68571462601,101,1.401,동해고속도로(삼척속초),강원도,속초시,노학동,weekday,12 
69410120201,107,1.677,탑동길,강원도,고성군,간성읍,weekday,12 
69420104402,107,1.769,이승만별장길,강원도,고성군,현내면,weekday,12 
68570299302,107,0.292,청초호반로,강원도,속초시,조양동,weekday,12 
68570751502,107,1.308,,강원도,고성군,토성면,weekday,12 
69410240001,107,0.637,오탑길,강원도,고성군,간성읍,weekday,12 
68570570202,107,0.284,청대로,강원도,속초시,조양동,weekday,12 
69410082302,107,0.039,어천길,강원도,고성군,간성읍,weekday,12 
68570098401,107,0.051,온천로,강원도,속초시,노학동,weekday,12 
69410279602,107,0.242,건봉사로,강원도,고성군,거진읍,weekday,12 
68570642601,107,0.111,수복로,강원도,속초시,노학동,weekday,12 
68571458801,101,0.052,동해고속도로(삼척속초),강원도,속초시,노학동,weekday,12 
68570641902,107,0.008,청대로,강원도,속초시,노학동,weekday,12 
69420157001,107,0.116,봉정로,강원도,고성군,거진읍,weekday,12 
68580151902,107,0.019,,강원도,고성군,죽왕면,weekday,12 
69420064202,107,0.03,거평로,강원도,고성군,거진읍,weekday,12 
68570569201,107,0.423,수복로,강원도,속초시,교동,weekday,12 
68570866602,107,0.036,인흥길,강원도,고성군,토성면,weekday,12 
68580217402,107,0.527,성대로,강원도,고성군,토성면,weekday,12 
68580136301,107,0.069,천금길,강원도,고성군,토성면,weekday,12 
69410080702,107,0.694,짱고개길,강원도,고성군,죽왕면,weekday,12 
68570587801,107,0.097,청초호반로,강원도,속초시,노학동,weekday,12 
68470088602,107,0.188,설악산로,강원도,속초시,대포동,weekday,12 
68570628401,107,0.071,번영로,강원도,속초시,동명동,weekday,12 
69420092801,107,0.009,해오름해변길,강원도,고성군,거진읍,weekday,12 
69420092901,107,0.018,해오름해변길,강원도,고성군,거진읍,weekday,12 
69430024102,107,0.017,통일전망대로,강원도,고성군,현내면,weekday,12 
68570756201,107,1.481,풍곡1길,강원도,고성군,토성면,weekday,12 
68480009202,107,0.04,송지호로,강원도,고성군,죽왕면,weekday,12 
68570948001,107,0.76,용원로,강원도,고성군,토성면,weekday,12 
68571453602,107,0.034,설악산로,강원도,속초시,대포동,weekday,12 
68571423201,107,0.016,고성대로,강원도,고성군,토성면,weekday,12 
68580152001,107,0.012,,강원도,고성군,죽왕면,weekday,12 
69410109201,107,0.042,동해대로,강원도,고성군,간성읍,weekday,12 
68570678802,107,0.546,원암학사평길,강원도,속초시,노학동,weekday,12 
68571425802,107,0.012,용원로,강원도,고성군,토성면,weekday,12 
68570556601,107,0.029,온천로,강원도,속초시,노학동,weekday,12 
69510010002,107,0.353,가진해변길,강원도,고성군,죽왕면,weekday,12 
69420068002,107,0.071,거탄진로,강원도,고성군,거진읍,weekday,12 
69420083902,107,0.255,거탄진로,강원도,고성군,거진읍,weekday,12 
68570572602,107,1.002,소평로,강원도,속초시,조양동,weekday,12 
69430076801,107,0.217,,강원도,고성군,현내면,weekday,11 
68580063201,107,0.096,동해대로,강원도,고성군,토성면,weekday,11 
68580536702,107,0.136,토성로,강원도,고성군,토성면,weekday,11 
68571342402,107,0.087,,강원도,속초시,대포동,weekday,11 
69410096201,107,0.441,자산천로,강원도,고성군,거진읍,weekday,11 
68570606102,107,0.171,청대로,강원도,속초시,조양동,weekday,11 
69420264001,107,0.376,봉정로,강원도,고성군,거진읍,weekday,11 
68570556502,107,0.373,온천로,강원도,속초시,노학동,weekday,11 
68570481901,107,0.178,해오름로,강원도,속초시,대포동,weekday,11 
68571031402,107,0.027,중앙로,강원도,고성군,토성면,weekday,11 
68570708602,105,0.405,미시령로,강원도,속초시,노학동,weekday,11 
68570690002,107,0.214,용원로,강원도,고성군,토성면,weekday,11 
69420174802,107,0.98,백두대간로,강원도,고성군,현내면,weekday,11 
68570323002,107,0.227,중앙로,강원도,속초시,동명동,weekday,11 
68470053202,107,4.052,미시령옛길,강원도,고성군,토성면,weekday,11 
68560103702,107,0.667,청봉로,강원도,속초시,대포동,weekday,11 
69410357801,107,0.414,어천1길,강원도,고성군,간성읍,weekday,11 
68580533001,107,0.399,,강원도,고성군,토성면,weekday,11 
69430021401,107,0.31,백두대간로,강원도,고성군,현내면,weekday,11 
68580132502,107,0.141,장새미길,강원도,고성군,토성면,weekday,11 
68571480502,107,0.169,관광로,강원도,속초시,노학동,weekday,11 
68571250001,107,0.011,잼버리동로,강원도,고성군,토성면,weekday,11 
69410117602,107,0.072,수성로,강원도,고성군,간성읍,weekday,11 
69510041401,107,1.311,가진해변길,강원도,고성군,죽왕면,weekday,11 
68560472401,107,0.019,설악산로,강원도,속초시,대포동,weekday,11 
68570394702,107,0.071,잼버리동로,강원도,고성군,토성면,weekday,11 
69420231801,107,0.541,화진포서길,강원도,고성군,현내면,weekday,11 
68570457401,107,0.013,엑스포로,강원도,속초시,조양동,weekday,11 
68560041602,107,0.074,청봉로,강원도,속초시,대포동,weekday,11 
68570657101,107,0.149,번영로,강원도,속초시,금호동,weekday,11 
68560173101,107,0.033,설악산로,강원도,속초시,대포동,weekday,11 
68570575902,107,0.283,관광로,강원도,속초시,노학동,weekday,11 
69420244801,103,0.452,동해대로,강원도,고성군,현내면,weekday,11 
68580079201,107,0.128,황포길,강원도,고성군,죽왕면,weekday,11 
68480029602,107,1.171,구성길,강원도,고성군,간성읍,weekday,11 
68470057601,107,0.349,,강원도,고성군,토성면,weekday,11 
68570656201,107,0.061,수복로,강원도,속초시,교동,weekday,11 
68570085302,107,0.132,수복로,강원도,속초시,노학동,weekday,11 
68570087802,107,0.243,조양로,강원도,속초시,조양동,weekday,11 
69420089901,107,0.192,금강산로,강원도,고성군,현내면,weekday,11 
68571259202,107,0.152,중앙로,강원도,속초시,영랑동,weekday,11 
68580522401,107,0.374,고성대로,강원도,고성군,토성면,weekday,11 
68560464901,101,0.494,동해고속도로(삼척속초),강원도,속초시,대포동,weekday,11 
69420071401,107,0.584,한나루로,강원도,고성군,현내면,weekday,11 
68570326001,107,0.087,중앙로,강원도,속초시,영랑동,weekday,11 
68580423001,107,0.093,고성대로,강원도,고성군,토성면,weekday,11 
69420156801,107,0.122,화진포길,강원도,고성군,거진읍,weekday,11 
69410320802,107,0.175,,강원도,고성군,간성읍,weekday,11 
69430043202,107,0.501,금강산로,강원도,고성군,현내면,weekday,11 
69410120202,107,1.677,탑동길,강원도,고성군,간성읍,weekday,11 
68571465101,107,0.429,대포항길,강원도,속초시,대포동,weekday,11 
68570572601,107,1.002,소평로,강원도,속초시,조양동,weekday,11 
68571358402,107,0.381,이목로,강원도,속초시,노학동,weekday,11 
68570773502,107,0.564,원암학사평길,강원도,속초시,노학동,weekday,11 
68571236001,107,0.119,풍곡길,강원도,고성군,토성면,weekday,11 
68570379101,107,0.108,동해대로,강원도,고성군,토성면,weekday,10 
68571093001,107,0.025,미시령로2983번길,강원도,속초시,영랑동,weekday,10 
68570661402,107,0.101,중앙로,강원도,속초시,영랑동,weekday,10 
68571459401,101,0.84,동해고속도로(삼척속초),강원도,속초시,노학동,weekday,10 
68580404401,107,0.025,송지호로,강원도,고성군,죽왕면,weekday,10 
68570752201,107,0.158,엑스포로,강원도,속초시,조양동,weekday,10 
68571448802,107,0.155,농공단지길,강원도,속초시,대포동,weekday,10 
69420054001,107,0.081,화진포길,강원도,고성군,현내면,weekday,10 
68571001202,107,0.159,싸리재길,강원도,속초시,노학동,weekday,10 
69430083801,107,0.349,동해대로,강원도,고성군,현내면,weekday,10 
69410317801,107,0.121,향목길,강원도,고성군,죽왕면,weekday,10 
68570774902,107,0.214,풍곡길,강원도,고성군,토성면,weekday,10 
68571421601,107,0.019,고성대로,강원도,고성군,토성면,weekday,10 
69420111701,107,0.678,건봉사로,강원도,고성군,거진읍,weekday,10 
68571329401,107,0.036,고성대로,강원도,고성군,토성면,weekday,10 
68570087801,107,0.243,조양로,강원도,속초시,조양동,weekday,10 
69410287401,107,0.107,,강원도,고성군,간성읍,weekday,10 
68580227601,107,0.071,아야진해변길,강원도,고성군,토성면,weekday,10 
68571459801,101,0.061,동해고속도로(삼척속초),강원도,속초시,노학동,weekday,10 
69420072201,107,0.517,금강산로,강원도,고성군,현내면,weekday,10 
68570395801,107,0.045,풍곡1길,강원도,고성군,토성면,weekday,10 
68570720001,107,0.467,장성천길,강원도,속초시,노학동,weekday,10 
69410136601,107,2.189,남강로,강원도,고성군,거진읍,weekday,10 
68571342602,107,0.083,,강원도,속초시,대포동,weekday,10 
69430007802,107,0.151,금강산로,강원도,고성군,현내면,weekday,10 
68571444002,107,0.026,청대로,강원도,속초시,조양동,weekday,10 
68570688301,107,0.079,성대로,강원도,고성군,토성면,weekday,10 
68570511702,107,0.018,잼버리동로,강원도,고성군,토성면,weekday,10 
68570302601,107,0.021,중앙로,강원도,고성군,토성면,weekday,10 
68570773501,107,0.564,원암학사평길,강원도,속초시,노학동,weekday,10 
68570868802,107,0.075,중앙로,강원도,속초시,영랑동,weekday,10 
68580536802,107,0.11,토성로,강원도,고성군,토성면,weekday,10 
68571294202,107,0.015,청대로,강원도,속초시,조양동,weekday,10 
69420097901,107,0.231,금강산로,강원도,고성군,현내면,weekday,10 
68570857102,107,0.154,청초호반로,강원도,속초시,노학동,weekday,10 
69420104401,107,1.769,이승만별장길,강원도,고성군,현내면,weekday,10 
68570325202,107,0.069,중앙로,강원도,속초시,영랑동,weekday,10 
68571093401,107,0.013,미시령로2983번길,강원도,속초시,영랑동,weekday,10 
69430009201,107,0.495,금강산로,강원도,고성군,현내면,weekday,10 
69430009202,107,0.495,금강산로,강원도,고성군,현내면,weekday,10 
68560465501,101,0.058,동해고속도로(삼척속초),강원도,속초시,대포동,weekday,10 
68570452002,107,0.04,엑스포로,강원도,속초시,노학동,weekday,10 
69420183402,107,0.811,봉정로,강원도,고성군,거진읍,weekday,10 
68571330601,107,0.064,고성대로,강원도,고성군,토성면,weekday,10 
69410091502,107,0.093,간성로,강원도,고성군,간성읍,weekday,10 
68570661401,107,0.101,중앙로,강원도,속초시,영랑동,weekday,10 
69410089901,107,0.025,건봉사로,강원도,고성군,간성읍,weekday,10 
68570773202,107,0.488,원암학사평길,강원도,속초시,노학동,weekday,10 
68570706201,107,1.485,용원로,강원도,고성군,토성면,weekday,10 
68570619401,107,0.181,조양로,강원도,속초시,조양동,weekday,10 
69410185001,107,0.017,간성로,강원도,고성군,간성읍,weekday,10 
69510008101,107,0.263,송지호로,강원도,고성군,죽왕면,weekday,10 
68570967801,107,0.027,성대로,강원도,고성군,토성면,weekday,9 
68580155702,107,0.013,송지호로,강원도,고성군,죽왕면,weekday,9 
68570517301,107,0.012,중앙로,강원도,속초시,영랑동,weekday,9 
68571031401,107,0.027,중앙로,강원도,고성군,토성면,weekday,9 
68570085202,107,0.09,수복로,강원도,속초시,노학동,weekday,9 
68570451902,107,0.09,엑스포로,강원도,속초시,노학동,weekday,9 
69420091201,107,0.066,해오름해변길,강원도,고성군,거진읍,weekday,9 
68570591402,107,0.132,청대로,강원도,속초시,조양동,weekday,9 
69420053701,107,0.712,화진포길,강원도,고성군,거진읍,weekday,9 
69510032002,107,0.371,가진해변길,강원도,고성군,죽왕면,weekday,9 
68570689102,105,0.129,미시령로,강원도,속초시,노학동,weekday,9 
69420267801,107,0.177,거평로,강원도,고성군,거진읍,weekday,9 
68560092701,107,0.012,장재터마을길,강원도,속초시,대포동,weekday,9 
68560365602,107,1.446,설악산로,강원도,속초시,대포동,weekday,9 
68571180801,107,0.019,관광로,강원도,속초시,노학동,weekday,9 
68571433201,107,0.016,조양로,강원도,속초시,조양동,weekday,9 
69410255601,107,0.052,교촌길,강원도,고성군,간성읍,weekday,9 
68571423001,107,0.516,고성대로,강원도,고성군,토성면,weekday,9 
69420224801,107,0.252,벌평로,강원도,고성군,거진읍,weekday,9 
69430024601,107,0.041,,강원도,고성군,현내면,weekday,9 
68571453501,107,0.062,관광로,강원도,속초시,대포동,weekday,9 
69410346401,107,0.428,,강원도,고성군,간성읍,weekday,9 
68560465301,101,0.311,동해고속도로(삼척속초),강원도,속초시,대포동,weekday,9 
68570346102,107,0.048,고성대로,강원도,고성군,토성면,weekday,9 
68560103701,107,0.667,청봉로,강원도,속초시,대포동,weekday,9 
69510061402,107,0.69,송지호로,강원도,고성군,죽왕면,weekday,9 
69410090101,107,0.023,건봉사로,강원도,고성군,간성읍,weekday,9 
68570323001,107,0.227,중앙로,강원도,속초시,동명동,weekday,9 
69430034402,107,0.374,금강산로,강원도,고성군,현내면,weekday,9 
68570719402,107,0.249,싸리재길,강원도,속초시,노학동,weekday,9 
68580208601,107,0.121,,강원도,고성군,토성면,weekday,9 
68560173001,107,0.124,설악산로,강원도,속초시,대포동,weekday,9 
69420059001,107,0.475,한나루로,강원도,고성군,현내면,weekday,9 
68570451802,107,0.204,청초호반로,강원도,속초시,노학동,weekday,9 
68570674301,107,0.035,미시령로2983번길,강원도,속초시,노학동,weekday,9 
68570332001,107,0.052,중앙로,강원도,속초시,영랑동,weekday,9 
69410119601,107,1.576,탑동길,강원도,고성군,간성읍,weekday,9 
68571045401,107,0.004,청대로,강원도,속초시,노학동,weekday,9 
68580536801,107,0.11,토성로,강원도,고성군,토성면,weekday,9 
68570285102,107,0.004,중앙로,강원도,고성군,토성면,weekday,9 
68570704901,107,0.04,용원로,강원도,고성군,토성면,weekday,9 
69410388601,107,0.17,간성북로,강원도,고성군,간성읍,weekday,9 
68570337401,107,0.149,수복로,강원도,속초시,교동,weekday,9 
68560465401,101,0.634,동해고속도로(삼척속초),강원도,속초시,대포동,weekday,9 
69410357802,107,0.414,어천1길,강원도,고성군,간성읍,weekday,9 
68580060501,107,0.058,동해대로,강원도,고성군,죽왕면,weekday,9 
68570382402,107,0.132,청초호반로,강원도,속초시,조양동,weekday,9 
68570473001,107,0.06,관광로,강원도,속초시,노학동,weekday,9 
68580536001,107,0.037,진등길,강원도,고성군,토성면,weekday,9 
68570659702,107,0.295,번영로,강원도,속초시,영랑동,weekday,9 
69410276002,107,0.023,,강원도,고성군,간성읍,weekday,9 
68571452502,107,0.091,엑스포로,강원도,속초시,노학동,weekday,9 
69410400402,107,0.399,,강원도,고성군,간성읍,weekday,9 
69420064201,107,0.03,거평로,강원도,고성군,거진읍,weekday,8 
69420054002,107,0.081,화진포길,강원도,고성군,현내면,weekday,8 
68560308602,107,0.009,설악산로,강원도,속초시,대포동,weekday,8 
69510029901,107,0.039,동해대로,강원도,고성군,죽왕면,weekday,8 
69420086001,107,0.154,이승만별장길,강원도,고성군,현내면,weekday,8 
69420079402,107,0.614,백두대간로,강원도,고성군,거진읍,weekday,8 
68571469501,107,0.351,고성대로,강원도,고성군,토성면,weekday,8 
68570756202,107,1.481,풍곡1길,강원도,고성군,토성면,weekday,8 
68570326002,107,0.087,중앙로,강원도,속초시,영랑동,weekday,8 
69420161202,107,0.456,화진포길,강원도,고성군,거진읍,weekday,8 
69420111702,107,0.678,건봉사로,강원도,고성군,거진읍,weekday,8 
68570742202,107,0.059,청대로,강원도,속초시,조양동,weekday,8 
68570689202,105,0.107,미시령로,강원도,고성군,토성면,weekday,8 
69430083201,107,0.245,,강원도,고성군,현내면,weekday,8 
68570689101,105,0.129,미시령로,강원도,속초시,노학동,weekday,8 
69410134001,107,0.054,향목길,강원도,고성군,죽왕면,weekday,8 
68570674402,107,0.026,미시령로2983번길,강원도,속초시,노학동,weekday,8 
69420091601,107,0.052,자산천로,강원도,고성군,거진읍,weekday,8 
68570675902,107,0.782,잼버리동로,강원도,고성군,토성면,weekday,8 
69420246001,107,0.097,거탄진로,강원도,고성군,거진읍,weekday,8 
69420101402,107,0.174,봉정로,강원도,고성군,현내면,weekday,8 
69410349201,107,0.726,어천1길,강원도,고성군,간성읍,weekday,8 
69420268402,107,0.219,봉정로,강원도,고성군,거진읍,weekday,8 
68570608001,107,0.315,울산바위길,강원도,속초시,노학동,weekday,8 
68571461901,101,0.42,동해고속도로(삼척속초),강원도,속초시,노학동,weekday,8 
69420183401,107,0.811,봉정로,강원도,고성군,거진읍,weekday,8 
68570541702,107,0.029,잼버리동로,강원도,고성군,토성면,weekday,8 
68571444001,107,0.026,청대로,강원도,속초시,조양동,weekday,8 
68560088102,107,1.186,청봉로,강원도,속초시,대포동,weekday,8 
69410111402,107,0.018,오탑길,강원도,고성군,간성읍,weekday,8 
69430034401,107,0.374,금강산로,강원도,고성군,현내면,weekday,8 
69420221201,107,0.521,금강산로,강원도,고성군,현내면,weekday,8 
68570457501,107,0.092,엑스포로,강원도,속초시,노학동,weekday,8 
68571465102,107,0.429,대포항길,강원도,속초시,대포동,weekday,8 
68480039401,107,0.341,구성길,강원도,고성군,죽왕면,weekday,8 
68570321202,107,0.104,중앙로,강원도,속초시,동명동,weekday,8 
68570329201,107,0.109,중앙로,강원도,속초시,영랑동,weekday,8 
69420163801,107,0.029,화진포길,강원도,고성군,거진읍,weekday,8 
68580511401,107,0.038,백촌3길,강원도,고성군,토성면,weekday,8 
68570059101,107,0.012,관광로,강원도,속초시,노학동,weekday,8 
69510019102,107,0.471,공현진한옥길,강원도,고성군,죽왕면,weekday,8 
68580426201,107,0.042,고성대로,강원도,고성군,토성면,weekday,8 
68571040401,107,0.245,중앙로,강원도,속초시,동명동,weekday,8 
68570391401,107,0.202,토성로,강원도,고성군,토성면,weekday,8 
68570752202,107,0.158,엑스포로,강원도,속초시,조양동,weekday,8 
68571288802,107,0.085,번영로,강원도,속초시,영랑동,weekday,8 
69410134601,107,0.047,향목길,강원도,고성군,죽왕면,weekday,8 
69420054601,107,0.023,금강산로,강원도,고성군,현내면,weekday,8 
68560016601,107,0.247,청봉로,강원도,속초시,대포동,weekday,8 
68580217401,107,0.527,성대로,강원도,고성군,토성면,weekday,8 
68580422002,107,0.26,,강원도,고성군,토성면,weekday,8 
69420255101,107,0.066,거탄진로,강원도,고성군,거진읍,weekday,8 
68580162301,107,0.505,용암길,강원도,고성군,토성면,weekday,8 
68570721102,107,0.212,관광로,강원도,속초시,노학동,weekday,8 
68570413601,107,0.151,법대로,강원도,속초시,동명동,weekday,8 
69410316401,107,0.013,간성로,강원도,고성군,간성읍,weekday,8 
68571101801,107,0.123,수복로,강원도,속초시,금호동,weekday,8 
68560172902,107,0.153,설악산로,강원도,속초시,대포동,weekday,8 
69410006702,107,0.05,진부령로,강원도,고성군,거진읍,weekday,8 
68560405001,107,0.174,청봉로,강원도,속초시,대포동,weekday,8 
68570759701,107,0.174,,강원도,속초시,조양동,weekday,8 
68580521201,107,0.012,고성대로,강원도,고성군,토성면,weekday,8 
68570857401,107,0.31,도리원길,강원도,속초시,노학동,weekday,8 
68570419402,105,0.054,미시령로,강원도,속초시,노학동,weekday,8 
68580105201,107,0.088,동해대로,강원도,고성군,토성면,weekday,8 
68580515801,107,0.111,,강원도,고성군,토성면,weekday,8 
68560010601,107,0.049,청봉로,강원도,속초시,대포동,weekday,8 
69420091202,107,0.066,해오름해변길,강원도,고성군,거진읍,weekday,8 
68480025202,107,0.016,구둔길,강원도,고성군,죽왕면,weekday,8 
69420224802,107,0.252,벌평로,강원도,고성군,거진읍,weekday,7 
68571461301,101,0.17,동해고속도로(삼척속초),강원도,속초시,노학동,weekday,7 
68571419401,107,0.025,고성대로,강원도,고성군,토성면,weekday,7 
69510032001,107,0.371,가진해변길,강원도,고성군,죽왕면,weekday,7 
69410078701,107,0.017,,강원도,고성군,간성읍,weekday,7 
68570775302,107,1.357,인흥길,강원도,고성군,토성면,weekday,7 
68570289801,107,1.048,노리1길,강원도,속초시,노학동,weekday,7 
68571416602,107,0.025,청대로,강원도,속초시,조양동,weekday,7 
69420148801,107,0.012,자산천로,강원도,고성군,거진읍,weekday,7 
69420079401,107,0.614,백두대간로,강원도,고성군,거진읍,weekday,7 
68571371602,107,0.06,조양로,강원도,속초시,조양동,weekday,7 
68570391402,107,0.202,토성로,강원도,고성군,토성면,weekday,7 
69420059601,107,1.005,벌평로,강원도,고성군,거진읍,weekday,7 
68580533002,107,0.399,,강원도,고성군,토성면,weekday,7 
68571457401,101,1.541,동해고속도로(삼척속초),강원도,속초시,조양동,weekday,7 
68570585102,107,0.329,노리1길,강원도,속초시,노학동,weekday,7 
68571425801,107,0.012,용원로,강원도,고성군,토성면,weekday,7 
68470055401,107,0.015,,강원도,고성군,토성면,weekday,7 
69420083901,107,0.255,거탄진로,강원도,고성군,거진읍,weekday,7 
68470049601,107,0.031,미시령옛길,강원도,고성군,토성면,weekday,7 
68570761002,107,0.105,,강원도,속초시,조양동,weekday,7 
68570665401,107,0.054,중앙로,강원도,속초시,영랑동,weekday,7 
68570545502,107,0.075,중앙로,강원도,속초시,영랑동,weekday,7 
69420101401,107,0.174,봉정로,강원도,고성군,현내면,weekday,7 
69410175001,107,0.387,교촌길,강원도,고성군,간성읍,weekday,7 
68571179202,107,0.124,장성천길,강원도,속초시,노학동,weekday,7 
68560173002,107,0.124,설악산로,강원도,속초시,대포동,weekday,7 
68571449802,107,0.097,토성로,강원도,고성군,토성면,weekday,7 
68560088101,107,1.186,청봉로,강원도,속초시,대포동,weekday,7 
68570385301,107,0.299,중앙로,강원도,속초시,영랑동,weekday,7 
69510025601,107,1.3,송지호로,강원도,고성군,죽왕면,weekday,7 
69410086202,107,1.072,교촌길,강원도,고성군,간성읍,weekday,7 
68470014101,107,1.42,잼버리로,강원도,고성군,토성면,weekday,7 
68571452402,107,0.05,엑스포로,강원도,속초시,노학동,weekday,7 
68570640702,107,0.132,청대로,강원도,속초시,노학동,weekday,7 
68480012301,107,0.573,무릉도원로,강원도,고성군,토성면,weekday,7 
68571448801,107,0.155,농공단지길,강원도,속초시,대포동,weekday,7 
68570375101,107,0.586,해오름로,강원도,속초시,대포동,weekday,7 
68571421001,107,0.018,고성대로,강원도,고성군,토성면,weekday,7 
69420006201,107,0.036,한나루로,강원도,고성군,현내면,weekday,7 
68560016602,107,0.247,청봉로,강원도,속초시,대포동,weekday,7 
68580058002,107,0.076,황포길,강원도,고성군,죽왕면,weekday,7 
68570705701,107,1.584,용원로,강원도,고성군,토성면,weekday,7 
68570773201,107,0.488,원암학사평길,강원도,속초시,노학동,weekday,7 
68570628702,107,0.183,번영로,강원도,속초시,영랑동,weekday,7 
68570497502,107,0.361,,강원도,속초시,노학동,weekday,7 
69410111401,107,0.018,오탑길,강원도,고성군,간성읍,weekday,7 
69410167802,107,0.105,광평길,강원도,고성군,간성읍,weekday,7 
69420112101,107,0.038,건봉사로,강원도,고성군,거진읍,weekday,7 
68570949401,107,0.036,인흥길,강원도,고성군,토성면,weekday,7 
68571250002,107,0.011,잼버리동로,강원도,고성군,토성면,weekday,7 
68571426001,107,0.061,용원로,강원도,고성군,토성면,weekday,7 
69420187602,107,0.114,돌고개길,강원도,고성군,거진읍,weekday,7 
68571093802,107,0.329,원암학사평길,강원도,속초시,노학동,weekday,7 
68570729001,107,0.034,잼버리동로,강원도,고성군,토성면,weekday,7 
68470034202,107,0.098,미시령옛길,강원도,고성군,토성면,weekday,7 
68571419801,107,0.018,고성대로,강원도,고성군,토성면,weekday,7 
68571036602,107,0.125,설악금강대교로,강원도,속초시,동명동,weekday,7 
69410062202,107,0.021,건봉사로,강원도,고성군,간성읍,weekday,7 
69420053702,107,0.712,화진포길,강원도,고성군,거진읍,weekday,7 
68570672702,107,0.013,관광로,강원도,속초시,노학동,weekday,7 
68570401001,107,0.036,풍곡길,강원도,고성군,토성면,weekday,7 
